num__temp,num__humidity,num__windspeed,num__temp^2,num__temp humidity,num__temp windspeed,num__humidity^2,num__humidity windspeed,num__windspeed^2,cat__holiday_0,cat__holiday_1,cat__workingday_0,cat__workingday_1,cat__season_1,cat__season_2,cat__season_3,cat__season_4,cat__weather_1,cat__weather_2,cat__weather_3,cat__weather_4,custom__datetime_hour,custom__datetime_hour_sin,custom__datetime_hour_cos
0.6938775510204082,0.65,0.22804749030210417,0.4814660558100791,0.45102040816326533,0.15823703408717432,0.42250000000000004,0.1482308686963677,0.0520056578330883,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0
0.5510204081632654,0.52,0.3860350299753145,0.3036234902124116,0.286530612244898,0.2127131797823162,0.27040000000000003,0.20073821558716357,0.14902304436804198,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,44,-0.5000000000000004,0.8660254037844384
0.2857142857142857,0.61,0.10532502644880687,0.08163265306122448,0.17428571428571427,0.030092864699659105,0.3721,0.06424826613377219,0.011093361196441866,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,46,-0.2588190451025207,0.9659258262890683
0.5714285714285714,0.6,0.15786998942047728,0.32653061224489793,0.3428571428571428,0.09021142252598702,0.36,0.09472199365228637,0.024922933559621607,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18,0.7071067811865476,-0.7071067811865475
0.18367346938775508,0.93,0.22804749030210417,0.033735943356934604,0.17081632653061224,0.0418862737289579,0.8649000000000001,0.2120841659809569,0.0520056578330883,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46,-0.2588190451025207,0.9659258262890683
0.7959183673469387,0.55,0.15786998942047728,0.6334860474802164,0.4377551020408163,0.12565162423262474,0.30250000000000005,0.08682849418126251,0.024922933559621607,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,1.2246467991473532e-16,-1.0
0.2857142857142857,0.56,0.2982249911837311,0.08163265306122448,0.16,0.08520714033820888,0.31360000000000005,0.16700599506288943,0.08893814536653648,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42,-0.7071067811865477,0.7071067811865474
0.673469387755102,0.8300000000000001,0.22804749030210417,0.453561016243232,0.5589795918367347,0.15358300367284566,0.6889000000000001,0.1892794169507465,0.0520056578330883,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,44,-0.5000000000000004,0.8660254037844384
0.4693877551020408,0.67,0.10532502644880687,0.22032486463973341,0.31448979591836734,0.04943827772086853,0.4489000000000001,0.0705677677207006,0.011093361196441866,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,46,-0.2588190451025207,0.9659258262890683
0.6122448979591837,0.43,0.42106500528976143,0.3748438150770512,0.26326530612244897,0.2577949011978131,0.18489999999999998,0.18105795227459742,0.17729573867966683,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24,1.2246467991473532e-16,-1.0
0.3469387755102041,0.76,0.22804749030210417,0.12036651395251978,0.2636734693877551,0.07911851704358716,0.5776,0.17331609262959916,0.0520056578330883,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,-0.5000000000000001,-0.8660254037844386
0.2448979591836735,0.48,0.10532502644880687,0.05997501041232821,0.11755102040816327,0.025793884028279236,0.2304,0.050556012695427296,0.011093361196441866,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0
0.20408163265306123,0.55,0.12284001410603035,0.04164931278633903,0.11224489795918369,0.025069390633883745,0.30250000000000005,0.0675620077583167,0.015089669065569735,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,0.49999999999999994,0.8660254037844387
0.22448979591836735,0.23,0.0,0.05039566847147022,0.05163265306122449,0.0,0.0529,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,-0.7071067811865475,-0.7071067811865477
0.3061224489795918,0.5700000000000001,0.0,0.09371095376926278,0.17448979591836733,0.0,0.3249000000000001,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0
0.836734693877551,0.32,0.10532502644880687,0.7001249479383589,0.2677551020408163,0.08812910376328738,0.1024,0.0337040084636182,0.011093361196441866,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22,0.258819045102521,-0.9659258262890682
0.4081632653061224,0.9400000000000001,0.10532502644880687,0.16659725114535606,0.3836734693877551,0.04298980671379872,0.8836000000000002,0.09900552486187847,0.011093361196441866,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14,0.9659258262890683,-0.25881904510252085
0.20408163265306123,1.0,0.0,0.04164931278633903,0.20408163265306123,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,-0.5000000000000001,-0.8660254037844386
0.4897959183673469,0.48,0.15786998942047728,0.23990004164931278,0.23510204081632652,0.07732407645084602,0.2304,0.07577759492182909,0.024922933559621607,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,40,-0.8660254037844386,0.5000000000000001
0.6938775510204082,0.79,0.10532502644880687,0.4814660558100791,0.5481632653061225,0.07308267141345783,0.6241000000000001,0.08320677089455743,0.011093361196441866,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,1.0,6.123233995736766e-17
0.38775510204081626,0.62,0.2982249911837311,0.15035401915868382,0.2404081632653061,0.11563826188756918,0.3844,0.18489949453391327,0.08893814536653648,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0.9659258262890683,0.25881904510252074
0.4897959183673469,0.72,0.22804749030210417,0.23990004164931278,0.35265306122448975,0.11169672994388775,0.5184,0.164194193017515,0.0520056578330883,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34,-0.9659258262890683,-0.25881904510252063
0.5306122448979592,0.6,0.33337251675091106,0.2815493544356518,0.3183673469387755,0.17689153950048342,0.36,0.20002351005054664,0.11113723492483647,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22,0.258819045102521,-0.9659258262890682
0.7142857142857143,0.26,0.42106500528976143,0.5102040816326531,0.18571428571428572,0.3007607180641153,0.06760000000000001,0.10947690137533797,0.17729573867966683,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18,0.7071067811865476,-0.7071067811865475
0.5918367346938775,0.53,0.12284001410603035,0.3502707205331112,0.3136734693877551,0.07270123283826285,0.28090000000000004,0.0651052074761961,0.015089669065569735,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,40,-0.8660254037844386,0.5000000000000001
0.7142857142857143,0.37,0.15786998942047728,0.5102040816326531,0.2642857142857143,0.11276427815748377,0.1369,0.05841189608557659,0.024922933559621607,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,30,-0.7071067811865475,-0.7071067811865477
0.7551020408163265,0.62,0.12284001410603035,0.5701790920449812,0.4681632653061224,0.09275674534536985,0.3844,0.07616080874573881,0.015089669065569735,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,40,-0.8660254037844386,0.5000000000000001
0.4489795918367347,1.0,0.2631950158692842,0.2015826738858809,0.4489795918367347,0.11816919079845412,1.0,0.2631950158692842,0.06927161637843275,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24,1.2246467991473532e-16,-1.0
0.3469387755102041,0.46,0.0,0.12036651395251978,0.15959183673469388,0.0,0.2116,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,-0.25881904510252035,-0.9659258262890684
0.3469387755102041,0.81,0.10532502644880687,0.12036651395251978,0.28102040816326535,0.03654133570672891,0.6561000000000001,0.08531327142353357,0.011093361196441866,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,46,-0.2588190451025207,0.9659258262890683
0.4489795918367347,0.63,0.42106500528976143,0.2015826738858809,0.28285714285714286,0.18904959421172962,0.39690000000000003,0.2652709533325497,0.17729573867966683,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,0.49999999999999994,0.8660254037844387
0.5102040816326531,0.23,0.49124250617138837,0.2603082049146189,0.11734693877551021,0.2506339317200961,0.0529,0.11298577641941933,0.24131919986954653,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,46,-0.2588190451025207,0.9659258262890683
0.7346938775510204,0.48,0.22804749030210417,0.5397750937109538,0.3526530612244898,0.16754509491583164,0.2304,0.10946279534501,0.0520056578330883,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38,-0.9659258262890684,0.2588190451025203
0.7959183673469387,0.43,0.22804749030210417,0.6334860474802164,0.3422448979591836,0.18150718615881758,0.18489999999999998,0.09806042082990479,0.0520056578330883,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24,1.2246467991473532e-16,-1.0
0.42857142857142855,0.0,0.6842600211590456,0.18367346938775508,0.0,0.2932542947824481,0.0,0.0,0.46821177655657753,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38,-0.9659258262890684,0.2588190451025203
0.4489795918367347,0.88,0.2631950158692842,0.2015826738858809,0.39510204081632655,0.11816919079845412,0.7744,0.23161161396497007,0.06927161637843275,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.7071067811865475,0.7071067811865476
0.5918367346938775,0.73,0.4562125308569414,0.3502707205331112,0.4320408163265306,0.27000333458880205,0.5328999999999999,0.33303514752556723,0.20812987331089572,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22,0.258819045102521,-0.9659258262890682
0.2448979591836735,0.44,0.5263900317385684,0.05997501041232821,0.10775510204081634,0.1289118445074045,0.1936,0.23161161396497007,0.277086465513731,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,-0.7071067811865475,-0.7071067811865477
0.3469387755102041,0.37,0.4562125308569414,0.12036651395251978,0.1283673469387755,0.15827781682791844,0.1369,0.16879863641706833,0.20812987331089572,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42,-0.7071067811865477,0.7071067811865474
0.2857142857142857,0.52,0.19301751498765726,0.08163265306122448,0.14857142857142858,0.05514786142504493,0.27040000000000003,0.10036910779358178,0.037255761092010495,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40,-0.8660254037844386,0.5000000000000001
0.4897959183673469,0.55,0.12284001410603035,0.23990004164931278,0.2693877551020408,0.060166537521320985,0.30250000000000005,0.0675620077583167,0.015089669065569735,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18,0.7071067811865476,-0.7071067811865475
0.5306122448979592,0.8300000000000001,0.35088750440813454,0.2815493544356518,0.4404081632653062,0.18618520642064282,0.6889000000000001,0.2912366286587517,0.12312204074976864,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14,0.9659258262890683,-0.25881904510252085
0.12244897959183676,0.26,0.6140825202774186,0.014993752603082056,0.03183673469387756,0.07519377799315331,0.06760000000000001,0.15966145527212885,0.3770973417102662,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36,-1.0,-1.8369701987210297e-16
0.2448979591836735,0.56,0.0,0.05997501041232821,0.13714285714285718,0.0,0.31360000000000005,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42,-0.7071067811865477,0.7071067811865474
0.7551020408163265,0.58,0.2982249911837311,0.5701790920449812,0.4379591836734693,0.2251902994652663,0.3364,0.17297049488656402,0.08893814536653648,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,40,-0.8660254037844386,0.5000000000000001
0.4081632653061224,0.28,0.22804749030210417,0.16659725114535606,0.11428571428571428,0.09308060828657312,0.07840000000000001,0.06385329728458917,0.0520056578330883,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14,0.9659258262890683,-0.25881904510252085
0.5510204081632654,0.68,0.19301751498765726,0.3036234902124116,0.37469387755102046,0.1063565898911581,0.4624000000000001,0.13125191019160695,0.037255761092010495,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24,1.2246467991473532e-16,-1.0
0.32653061224489793,0.55,0.0,0.10662224073302788,0.17959183673469387,0.0,0.30250000000000005,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22,0.258819045102521,-0.9659258262890682
0.36734693877551017,0.54,0.10532502644880687,0.13494377342773842,0.1983673469387755,0.038690826042418844,0.2916,0.05687551428235571,0.011093361196441866,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28,-0.5000000000000001,-0.8660254037844386
